YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2021-03,WEEKDAY,9,TRAIN,EW32,701,4503
2021-03,WEEKDAY,16,TRAIN,NS7,7633,2104
2021-03,WEEKENDS/HOLIDAY,16,TRAIN,NS7,2038,983
2021-03,WEEKDAY,23,TRAIN,NS15,3248,6379
2021-03,WEEKENDS/HOLIDAY,23,TRAIN,NS15,935,2363
2021-03,WEEKDAY,22,TRAIN,EW26,6240,29720
2021-03,WEEKENDS/HOLIDAY,22,TRAIN,EW26,2550,10474
2021-03,WEEKDAY,12,TRAIN,NE5,6592,9206
2021-03,WEEKENDS/HOLIDAY,12,TRAIN,NE5,2059,3998
2021-03,WEEKENDS/HOLIDAY,10,TRAIN,NE4/DT19,7385,20244
2021-03,WEEKDAY,10,TRAIN,NE4/DT19,18479,54992
2021-03,WEEKENDS/HOLIDAY,19,TRAIN,NE7/DT12,11827,9978
2021-03,WEEKDAY,19,TRAIN,NE7/DT12,28260,27213
2021-03,WEEKENDS/HOLIDAY,19,TRAIN,DT3,1503,2624
2021-03,WEEKDAY,19,TRAIN,DT3,4090,12740
2021-03,WEEKDAY,17,TRAIN,NS2,39614,48699
2021-03,WEEKENDS/HOLIDAY,17,TRAIN,NS2,9544,11729
2021-03,WEEKENDS/HOLIDAY,23,TRAIN,EW30,35,76
2021-03,WEEKDAY,23,TRAIN,EW30,145,219
2021-03,WEEKDAY,10,TRAIN,SW7,3338,1104
2021-03,WEEKENDS/HOLIDAY,10,TRAIN,SW7,1394,541
2021-03,WEEKDAY,5,TRAIN,CC11,599,995
2021-03,WEEKENDS/HOLIDAY,5,TRAIN,CC11,85,83
2021-03,WEEKDAY,17,TRAIN,EW9,25520,23293
2021-03,WEEKENDS/HOLIDAY,17,TRAIN,EW9,8524,8771
2021-03,WEEKDAY,17,TRAIN,TE3,4677,4366
2021-03,WEEKENDS/HOLIDAY,17,TRAIN,TE3,1182,964
2021-03,WEEKENDS/HOLIDAY,22,TRAIN,CC10/DT26,1248,4023
2021-03,WEEKDAY,22,TRAIN,CC10/DT26,4110,10807
2021-03,WEEKDAY,22,TRAIN,PE6,1865,3220
2021-03,WEEKENDS/HOLIDAY,22,TRAIN,PE6,592,1096
2021-03,WEEKDAY,18,TRAIN,PE5,5444,10767
2021-03,WEEKENDS/HOLIDAY,18,TRAIN,PE5,1489,2042
2021-03,WEEKDAY,13,TRAIN,NE11,5005,3673
2021-03,WEEKENDS/HOLIDAY,13,TRAIN,NE11,1891,1502
2021-03,WEEKDAY,22,TRAIN,PW3,73,157
2021-03,WEEKENDS/HOLIDAY,22,TRAIN,PW3,23,67
2021-03,WEEKDAY,20,TRAIN,SE3,908,4785
2021-03,WEEKENDS/HOLIDAY,20,TRAIN,SE3,372,1321
2021-03,WEEKENDS/HOLIDAY,12,TRAIN,DT13,2707,4049
2021-03,WEEKDAY,12,TRAIN,DT13,7204,12251
2021-03,WEEKENDS/HOLIDAY,20,TRAIN,TE3,290,996
2021-03,WEEKDAY,20,TRAIN,TE3,1102,3494
2021-03,WEEKENDS/HOLIDAY,23,TRAIN,NS16,3128,9754
2021-03,WEEKDAY,23,TRAIN,NS16,8261,26740
2021-03,WEEKENDS/HOLIDAY,13,TRAIN,NS27/CE2,591,926
2021-03,WEEKDAY,13,TRAIN,NS27/CE2,1588,2874
2021-03,WEEKDAY,0,TRAIN,NS24/NE6/CC1,282,180
2021-03,WEEKENDS/HOLIDAY,0,TRAIN,NS24/NE6/CC1,107,60
2021-03,WEEKDAY,14,TRAIN,BP9,4092,2036
2021-03,WEEKENDS/HOLIDAY,14,TRAIN,BP9,968,668
2021-03,WEEKDAY,19,TRAIN,EW24/NS1,112613,81366
2021-03,WEEKENDS/HOLIDAY,19,TRAIN,EW24/NS1,31968,22876
2021-03,WEEKENDS/HOLIDAY,12,TRAIN,NS23,6690,17514
2021-03,WEEKDAY,12,TRAIN,NS23,15845,34830
2021-03,WEEKDAY,21,TRAIN,PE4,794,1628
2021-03,WEEKENDS/HOLIDAY,21,TRAIN,PE4,390,629
2021-03,WEEKDAY,13,TRAIN,NE4/DT19,54410,47542
2021-03,WEEKENDS/HOLIDAY,13,TRAIN,NE4/DT19,18947,22054
2021-03,WEEKENDS/HOLIDAY,20,TRAIN,PE5,604,1987
2021-03,WEEKDAY,20,TRAIN,PE5,1671,6731
2021-03,WEEKENDS/HOLIDAY,15,TRAIN,CC26,869,771
2021-03,WEEKDAY,15,TRAIN,CC26,3014,1985
2021-03,WEEKDAY,22,TRAIN,NS19,11881,30940
2021-03,WEEKENDS/HOLIDAY,22,TRAIN,NS19,4464,11032
2021-03,WEEKENDS/HOLIDAY,21,TRAIN,NS8,4092,5817
2021-03,WEEKDAY,21,TRAIN,NS8,11592,19183
2021-03,WEEKDAY,11,TRAIN,PE2,5458,2644
2021-03,WEEKENDS/HOLIDAY,11,TRAIN,PE2,2278,1150
2021-03,WEEKENDS/HOLIDAY,11,TRAIN,EW28,6330,2259
2021-03,WEEKDAY,11,TRAIN,EW28,18472,10365
2021-03,WEEKDAY,10,TRAIN,EW14/NS26,10866,43573
2021-03,WEEKENDS/HOLIDAY,10,TRAIN,EW14/NS26,2137,5663
2021-03,WEEKENDS/HOLIDAY,16,TRAIN,DT33,4628,4494
2021-03,WEEKDAY,16,TRAIN,DT33,10568,16143
2021-03,WEEKDAY,9,TRAIN,PW4,1556,849
2021-03,WEEKENDS/HOLIDAY,9,TRAIN,PW4,582,280
2021-03,WEEKENDS/HOLIDAY,21,TRAIN,BP12,173,501
2021-03,WEEKDAY,21,TRAIN,BP12,576,1846
2021-03,WEEKENDS/HOLIDAY,22,TRAIN,EW16/NE3,4100,2347
2021-03,WEEKDAY,22,TRAIN,EW16/NE3,14306,5943
2021-03,WEEKDAY,7,TRAIN,SW2,8813,2521
2021-03,WEEKENDS/HOLIDAY,7,TRAIN,SW2,805,387
2021-03,WEEKENDS/HOLIDAY,18,TRAIN,CC21,3151,3769
2021-03,WEEKDAY,18,TRAIN,CC21,10614,18274
2021-03,WEEKENDS/HOLIDAY,14,TRAIN,CC4/DT15,5324,6959
2021-03,WEEKDAY,14,TRAIN,CC4/DT15,13344,14207
2021-03,WEEKENDS/HOLIDAY,7,TRAIN,EW3,3749,1918
2021-03,WEEKDAY,7,TRAIN,EW3,32352,19200
2021-03,WEEKENDS/HOLIDAY,8,TRAIN,EW12/DT14,2492,7822
2021-03,WEEKDAY,8,TRAIN,EW12/DT14,13098,58708
2021-03,WEEKDAY,19,TRAIN,DT8,6432,3783
2021-03,WEEKENDS/HOLIDAY,19,TRAIN,DT8,666,1100
2021-03,WEEKDAY,11,TRAIN,NE9,21012,12633
2021-03,WEEKENDS/HOLIDAY,11,TRAIN,NE9,8643,5428
2021-03,WEEKDAY,19,TRAIN,CC17,2953,5744
2021-03,WEEKENDS/HOLIDAY,19,TRAIN,CC17,637,779
2021-03,WEEKDAY,8,TRAIN,DT30,22184,3577
2021-03,WEEKENDS/HOLIDAY,8,TRAIN,DT30,2826,950
2021-03,WEEKDAY,18,TRAIN,PW5,2407,4399
2021-03,WEEKENDS/HOLIDAY,18,TRAIN,PW5,663,1158
2021-03,WEEKENDS/HOLIDAY,17,TRAIN,PE5,1877,1697
2021-03,WEEKDAY,17,TRAIN,PE5,6138,7983
2021-03,WEEKDAY,7,TRAIN,DT6,8151,11989
2021-03,WEEKENDS/HOLIDAY,7,TRAIN,DT6,706,1588
2021-03,WEEKENDS/HOLIDAY,22,TRAIN,BP12,136,437
2021-03,WEEKDAY,22,TRAIN,BP12,365,1439
2021-03,WEEKDAY,6,TRAIN,NS16,64143,32658
2021-03,WEEKENDS/HOLIDAY,6,TRAIN,NS16,10446,4795
2021-03,WEEKDAY,13,TRAIN,NS10,36427,25288
2021-03,WEEKENDS/HOLIDAY,13,TRAIN,NS10,16856,11747
2021-03,WEEKDAY,8,TRAIN,DT8,4540,6838
2021-03,WEEKENDS/HOLIDAY,8,TRAIN,DT8,1082,869
2021-03,WEEKDAY,21,TRAIN,CC14,2469,5753
2021-03,WEEKENDS/HOLIDAY,21,TRAIN,CC14,546,1796
2021-03,WEEKDAY,13,TRAIN,NE10,12879,11411
2021-03,WEEKENDS/HOLIDAY,13,TRAIN,NE10,5226,4495
2021-03,WEEKDAY,5,TRAIN,EW31,124,799
2021-03,WEEKENDS/HOLIDAY,5,TRAIN,EW31,40,54
2021-03,WEEKDAY,23,TRAIN,BP9,86,624
2021-03,WEEKENDS/HOLIDAY,23,TRAIN,BP9,45,246
2021-03,WEEKENDS/HOLIDAY,9,TRAIN,EW7,5683,3872
2021-03,WEEKDAY,9,TRAIN,EW7,16342,12397
2021-03,WEEKDAY,5,TRAIN,BP12,2599,144
2021-03,WEEKENDS/HOLIDAY,5,TRAIN,BP12,315,24
2021-03,WEEKENDS/HOLIDAY,10,TRAIN,EW26,13130,4626
2021-03,WEEKDAY,10,TRAIN,EW26,26618,9107
2021-03,WEEKENDS/HOLIDAY,20,TRAIN,EW27,11951,22989
2021-03,WEEKDAY,20,TRAIN,EW27,35042,64392
2021-03,WEEKDAY,15,TRAIN,NS21/DT11,45656,48085
2021-03,WEEKENDS/HOLIDAY,15,TRAIN,NS21/DT11,19758,20354
2021-03,WEEKDAY,15,TRAIN,EW3,14619,16105
2021-03,WEEKENDS/HOLIDAY,15,TRAIN,EW3,5558,5771
2021-03,WEEKENDS/HOLIDAY,13,TRAIN,CC27,666,661
2021-03,WEEKDAY,13,TRAIN,CC27,1835,2693
2021-03,WEEKDAY,16,TRAIN,DT21,6496,3312
2021-03,WEEKENDS/HOLIDAY,16,TRAIN,DT21,1931,1507
2021-03,WEEKDAY,5,TRAIN,EW6,1209,225
2021-03,WEEKENDS/HOLIDAY,5,TRAIN,EW6,132,34
2021-03,WEEKENDS/HOLIDAY,20,TRAIN,SW1,555,595
2021-03,WEEKDAY,20,TRAIN,SW1,1955,1855
2021-03,WEEKDAY,8,TRAIN,DT13,5755,14139
2021-03,WEEKENDS/HOLIDAY,8,TRAIN,DT13,1159,1997
2021-03,WEEKENDS/HOLIDAY,11,TRAIN,CC19/DT9,3750,4184
2021-03,WEEKDAY,11,TRAIN,CC19/DT9,5113,4998
2021-03,WEEKENDS/HOLIDAY,13,TRAIN,DT2,567,440
2021-03,WEEKDAY,13,TRAIN,DT2,2757,1405
2021-03,WEEKDAY,20,TRAIN,EW24/NS1,105077,39764
2021-03,WEEKENDS/HOLIDAY,20,TRAIN,EW24/NS1,33994,13964
2021-03,WEEKENDS/HOLIDAY,18,TRAIN,NS3,6318,7454
2021-03,WEEKDAY,18,TRAIN,NS3,21594,52602
2021-03,WEEKENDS/HOLIDAY,23,TRAIN,DT18,1032,97
2021-03,WEEKDAY,23,TRAIN,DT18,4358,286
2021-03,WEEKENDS/HOLIDAY,23,TRAIN,CE1/DT16,8403,1251
2021-03,WEEKDAY,23,TRAIN,CE1/DT16,18597,3058
2021-03,WEEKDAY,10,TRAIN,TE3,2192,735
2021-03,WEEKENDS/HOLIDAY,10,TRAIN,TE3,1100,459
2021-03,WEEKDAY,9,TRAIN,SE1,5318,1701
2021-03,WEEKENDS/HOLIDAY,9,TRAIN,SE1,1799,729
2021-03,WEEKDAY,9,TRAIN,DT3,10251,3118
2021-03,WEEKENDS/HOLIDAY,9,TRAIN,DT3,3576,1663
2021-03,WEEKDAY,17,TRAIN,PW4,1903,2056
2021-03,WEEKENDS/HOLIDAY,17,TRAIN,PW4,585,533
2021-03,WEEKENDS/HOLIDAY,14,TRAIN,DT18,1907,1675
2021-03,WEEKDAY,14,TRAIN,DT18,8692,7050
2021-03,WEEKENDS/HOLIDAY,18,TRAIN,EW27,19271,25657
2021-03,WEEKDAY,18,TRAIN,EW27,92540,124992
2021-03,WEEKENDS/HOLIDAY,21,TRAIN,TE1,1,28
2021-03,WEEKDAY,21,TRAIN,TE1,13,31
2021-03,WEEKENDS/HOLIDAY,23,TRAIN,NS20,1125,683
2021-03,WEEKDAY,23,TRAIN,NS20,3741,2125
2021-03,WEEKDAY,12,TRAIN,BP11,3185,1959
2021-03,WEEKENDS/HOLIDAY,12,TRAIN,BP11,1414,913
2021-03,WEEKDAY,13,TRAIN,DT24,3488,2949
2021-03,WEEKENDS/HOLIDAY,13,TRAIN,DT24,1564,1205
2021-03,WEEKDAY,17,TRAIN,SW5,7915,11191
2021-03,WEEKENDS/HOLIDAY,17,TRAIN,SW5,2719,3307
2021-03,WEEKENDS/HOLIDAY,17,TRAIN,CC28,1346,1291
2021-03,WEEKDAY,17,TRAIN,CC28,4034,4993
2021-03,WEEKENDS/HOLIDAY,0,TRAIN,DT29,18,206
2021-03,WEEKDAY,0,TRAIN,DT29,44,565
2021-03,WEEKDAY,22,TRAIN,CC24,7315,1349
2021-03,WEEKENDS/HOLIDAY,22,TRAIN,CC24,871,579
2021-03,WEEKENDS/HOLIDAY,22,TRAIN,TE1,1,0
2021-03,WEEKDAY,22,TRAIN,TE1,5,1
2021-03,WEEKENDS/HOLIDAY,23,TRAIN,DT30,236,1519
2021-03,WEEKDAY,23,TRAIN,DT30,490,4233
2021-03,WEEKENDS/HOLIDAY,0,TRAIN,SE2,17,242
2021-03,WEEKDAY,0,TRAIN,SE2,41,601
2021-03,WEEKDAY,16,TRAIN,EW13/NS25,36956,26333
2021-03,WEEKENDS/HOLIDAY,16,TRAIN,EW13/NS25,21560,16756
2021-03,WEEKDAY,22,TRAIN,BP8,1250,1405
2021-03,WEEKENDS/HOLIDAY,22,TRAIN,BP8,393,456
2021-03,WEEKDAY,12,TRAIN,PW4,1571,1016
2021-03,WEEKENDS/HOLIDAY,12,TRAIN,PW4,671,467
2021-03,WEEKDAY,7,TRAIN,DT10,7893,15711
2021-03,WEEKENDS/HOLIDAY,7,TRAIN,DT10,955,874
2021-03,WEEKENDS/HOLIDAY,18,TRAIN,DT34,1444,1131
2021-03,WEEKDAY,18,TRAIN,DT34,9973,5833
2021-03,WEEKDAY,23,TRAIN,CC6,3160,505
2021-03,WEEKENDS/HOLIDAY,23,TRAIN,CC6,1319,178
2021-03,WEEKDAY,17,TRAIN,NS13,59650,94540
2021-03,WEEKENDS/HOLIDAY,17,TRAIN,NS13,17393,23574
2021-03,WEEKENDS/HOLIDAY,10,TRAIN,CC8,2164,2069
2021-03,WEEKDAY,10,TRAIN,CC8,4728,4382
2021-03,WEEKDAY,13,TRAIN,SW8,2322,3161
2021-03,WEEKENDS/HOLIDAY,13,TRAIN,SW8,786,768
2021-03,WEEKENDS/HOLIDAY,12,TRAIN,EW22,2026,1446
2021-03,WEEKDAY,12,TRAIN,EW22,7029,6627
2021-03,WEEKENDS/HOLIDAY,21,TRAIN,NS2,4881,8632
2021-03,WEEKDAY,21,TRAIN,NS2,14309,27674
2021-03,WEEKENDS/HOLIDAY,11,TRAIN,PE3,2774,1759
2021-03,WEEKDAY,11,TRAIN,PE3,6738,4144
2021-03,WEEKENDS/HOLIDAY,23,TRAIN,NE8,3423,2495
2021-03,WEEKDAY,23,TRAIN,NE8,6731,6244
2021-03,WEEKENDS/HOLIDAY,5,TRAIN,NS18,492,54
2021-03,WEEKDAY,5,TRAIN,NS18,3821,545
2021-03,WEEKENDS/HOLIDAY,8,TRAIN,DT28,2326,2207
2021-03,WEEKDAY,8,TRAIN,DT28,16486,27610
2021-03,WEEKENDS/HOLIDAY,8,TRAIN,DT20,570,1291
2021-03,WEEKDAY,8,TRAIN,DT20,5503,10376
2021-03,WEEKDAY,6,TRAIN,DT30,10666,3874
2021-03,WEEKENDS/HOLIDAY,6,TRAIN,DT30,1138,367
2021-03,WEEKENDS/HOLIDAY,15,TRAIN,CC21,3046,2821
2021-03,WEEKDAY,15,TRAIN,CC21,10198,8892
2021-03,WEEKENDS/HOLIDAY,16,TRAIN,EW22,1475,1779
2021-03,WEEKDAY,16,TRAIN,EW22,14073,6375
2021-03,WEEKDAY,14,TRAIN,BP5,1938,1729
2021-03,WEEKENDS/HOLIDAY,14,TRAIN,BP5,704,594
2021-03,WEEKDAY,18,TRAIN,TE1,5848,921
2021-03,WEEKENDS/HOLIDAY,18,TRAIN,TE1,327,253
2021-03,WEEKENDS/HOLIDAY,9,TRAIN,PE2,2391,695
2021-03,WEEKDAY,9,TRAIN,PE2,6877,1958
2021-03,WEEKDAY,11,TRAIN,DT34,3691,2312
2021-03,WEEKENDS/HOLIDAY,11,TRAIN,DT34,1641,807
2021-03,WEEKENDS/HOLIDAY,23,TRAIN,CG2,1008,207
2021-03,WEEKDAY,23,TRAIN,CG2,2099,544
2021-03,WEEKDAY,18,TRAIN,CG1/DT35,36926,7945
2021-03,WEEKENDS/HOLIDAY,18,TRAIN,CG1/DT35,3717,3286
2021-03,WEEKENDS/HOLIDAY,14,TRAIN,PW6,477,418
2021-03,WEEKDAY,14,TRAIN,PW6,993,1225
2021-03,WEEKENDS/HOLIDAY,15,TRAIN,EW1,9441,9617
2021-03,WEEKDAY,15,TRAIN,EW1,22057,27321
2021-03,WEEKENDS/HOLIDAY,10,TRAIN,SE4,1976,1072
2021-03,WEEKDAY,10,TRAIN,SE4,4324,2141
2021-03,WEEKDAY,15,TRAIN,BP12,3270,1722
2021-03,WEEKENDS/HOLIDAY,15,TRAIN,BP12,613,410
2021-03,WEEKENDS/HOLIDAY,19,TRAIN,NS10,10376,16613
2021-03,WEEKDAY,19,TRAIN,NS10,38635,92620
2021-03,WEEKDAY,16,TRAIN,SE3,1875,3562
2021-03,WEEKENDS/HOLIDAY,16,TRAIN,SE3,987,1044
2021-03,WEEKDAY,13,TRAIN,CC14,6561,6608
2021-03,WEEKENDS/HOLIDAY,13,TRAIN,CC14,2121,2020
2021-03,WEEKDAY,11,TRAIN,NS20,28278,37372
2021-03,WEEKENDS/HOLIDAY,11,TRAIN,NS20,7722,12587
2021-03,WEEKDAY,17,TRAIN,BP4,6472,3157
2021-03,WEEKENDS/HOLIDAY,17,TRAIN,BP4,645,682
2021-03,WEEKENDS/HOLIDAY,10,TRAIN,DT29,2709,903
2021-03,WEEKDAY,10,TRAIN,DT29,6425,2031
2021-03,WEEKENDS/HOLIDAY,13,TRAIN,EW11,6231,6242
2021-03,WEEKDAY,13,TRAIN,EW11,14188,15459
2021-03,WEEKDAY,11,TRAIN,SW3,2272,1460
2021-03,WEEKENDS/HOLIDAY,11,TRAIN,SW3,1051,541
2021-03,WEEKDAY,6,TRAIN,EW27,68277,41952
2021-03,WEEKENDS/HOLIDAY,6,TRAIN,EW27,11075,6728
2021-03,WEEKDAY,22,TRAIN,DT34,1069,2330
2021-03,WEEKENDS/HOLIDAY,22,TRAIN,DT34,269,930
2021-03,WEEKDAY,14,TRAIN,SE1,3452,4128
2021-03,WEEKENDS/HOLIDAY,14,TRAIN,SE1,1548,1433
2021-03,WEEKENDS/HOLIDAY,23,TRAIN,CC12,144,541
2021-03,WEEKDAY,23,TRAIN,CC12,394,1588
2021-03,WEEKENDS/HOLIDAY,20,TRAIN,CE1/DT16,14553,5084
2021-03,WEEKDAY,20,TRAIN,CE1/DT16,27377,11785
2021-03,WEEKDAY,19,TRAIN,EW7,11938,25021
2021-03,WEEKENDS/HOLIDAY,19,TRAIN,EW7,3359,5433
2021-03,WEEKENDS/HOLIDAY,9,TRAIN,DT10,1458,850
2021-03,WEEKDAY,9,TRAIN,DT10,5598,2167
2021-03,WEEKENDS/HOLIDAY,8,TRAIN,NE4/DT19,3983,9061
2021-03,WEEKDAY,8,TRAIN,NE4/DT19,17048,62188
2021-03,WEEKENDS/HOLIDAY,20,TRAIN,DT24,851,1614
2021-03,WEEKDAY,20,TRAIN,DT24,2681,5754
2021-03,WEEKDAY,10,TRAIN,EW12/DT14,13412,49285
2021-03,WEEKENDS/HOLIDAY,10,TRAIN,EW12/DT14,5347,20344
2021-03,WEEKDAY,8,TRAIN,CG1/DT35,2370,40184
2021-03,WEEKENDS/HOLIDAY,8,TRAIN,CG1/DT35,676,2118
2021-03,WEEKENDS/HOLIDAY,13,TRAIN,NE13,9852,8377
2021-03,WEEKDAY,13,TRAIN,NE13,19224,16424
2021-03,WEEKDAY,23,TRAIN,EW19,1466,4672
2021-03,WEEKENDS/HOLIDAY,23,TRAIN,EW19,580,1684
2021-03,WEEKENDS/HOLIDAY,0,TRAIN,EW13/NS25,152,24
2021-03,WEEKDAY,0,TRAIN,EW13/NS25,353,73
2021-03,WEEKENDS/HOLIDAY,5,TRAIN,PW3,14,6
2021-03,WEEKDAY,5,TRAIN,PW3,58,32
2021-03,WEEKDAY,19,TRAIN,CC5,6886,4706
2021-03,WEEKENDS/HOLIDAY,19,TRAIN,CC5,1910,1443
2021-03,WEEKDAY,5,TRAIN,EW3,4874,256
2021-03,WEEKENDS/HOLIDAY,5,TRAIN,EW3,825,30
2021-03,WEEKENDS/HOLIDAY,21,TRAIN,PE6,1335,1524
2021-03,WEEKDAY,21,TRAIN,PE6,3906,4673
2021-03,WEEKDAY,22,TRAIN,CC16,2959,5361
2021-03,WEEKENDS/HOLIDAY,22,TRAIN,CC16,918,1790
2021-03,WEEKENDS/HOLIDAY,17,TRAIN,PW5,707,1011
2021-03,WEEKDAY,17,TRAIN,PW5,2540,3570
2021-03,WEEKDAY,22,TRAIN,EW30,1061,529
2021-03,WEEKENDS/HOLIDAY,22,TRAIN,EW30,116,141
2021-03,WEEKDAY,8,TRAIN,DT17,2889,52873
2021-03,WEEKENDS/HOLIDAY,8,TRAIN,DT17,564,1130
2021-03,WEEKENDS/HOLIDAY,12,TRAIN,SW7,1194,814
2021-03,WEEKDAY,12,TRAIN,SW7,3100,2231
2021-03,WEEKDAY,23,TRAIN,NS10,3866,25609
2021-03,WEEKENDS/HOLIDAY,23,TRAIN,NS10,1440,10232
2021-03,WEEKENDS/HOLIDAY,23,TRAIN,EW13/NS25,5860,472
2021-03,WEEKDAY,23,TRAIN,EW13/NS25,15663,1143
2021-03,WEEKDAY,7,TRAIN,EW23,70985,87438
2021-03,WEEKENDS/HOLIDAY,7,TRAIN,EW23,8335,9005
2021-03,WEEKDAY,18,TRAIN,SW4,1688,2746
2021-03,WEEKENDS/HOLIDAY,18,TRAIN,SW4,435,610
2021-03,WEEKDAY,0,TRAIN,EW3,69,1437
2021-03,WEEKENDS/HOLIDAY,0,TRAIN,EW3,25,518
2021-03,WEEKDAY,12,TRAIN,NE8,15871,23810
2021-03,WEEKENDS/HOLIDAY,12,TRAIN,NE8,8918,12646
2021-03,WEEKENDS/HOLIDAY,19,TRAIN,CC2,1162,513
2021-03,WEEKDAY,19,TRAIN,CC2,6884,2627
2021-03,WEEKENDS/HOLIDAY,9,TRAIN,CC5,480,955
2021-03,WEEKDAY,9,TRAIN,CC5,1736,7913
2021-03,WEEKENDS/HOLIDAY,23,TRAIN,EW9,1413,3060
2021-03,WEEKDAY,23,TRAIN,EW9,3040,7999
2021-03,WEEKDAY,10,TRAIN,DT20,1974,4559
2021-03,WEEKENDS/HOLIDAY,10,TRAIN,DT20,969,1802
2021-03,WEEKDAY,21,TRAIN,NE15,4299,23301
2021-03,WEEKENDS/HOLIDAY,21,TRAIN,NE15,1561,7616
2021-03,WEEKDAY,10,TRAIN,PW1,225,674
2021-03,WEEKENDS/HOLIDAY,10,TRAIN,PW1,349,726
2021-03,WEEKENDS/HOLIDAY,14,TRAIN,BP11,1074,876
2021-03,WEEKDAY,14,TRAIN,BP11,2490,2465
2021-03,WEEKDAY,15,TRAIN,SW5,6660,7585
2021-03,WEEKENDS/HOLIDAY,15,TRAIN,SW5,2692,2575
2021-03,WEEKDAY,6,TRAIN,BP8,5407,3293
2021-03,WEEKENDS/HOLIDAY,6,TRAIN,BP8,369,264
2021-03,WEEKENDS/HOLIDAY,10,TRAIN,DT21,717,2095
2021-03,WEEKDAY,10,TRAIN,DT21,1605,6580
2021-03,WEEKDAY,21,TRAIN,PE3,2204,5022
2021-03,WEEKENDS/HOLIDAY,21,TRAIN,PE3,628,1679
2021-03,WEEKDAY,10,TRAIN,NE5,2566,14486
2021-03,WEEKENDS/HOLIDAY,10,TRAIN,NE5,1011,3533
2021-03,WEEKENDS/HOLIDAY,19,TRAIN,NE14,6964,11219
2021-03,WEEKDAY,19,TRAIN,NE14,23148,58178
2021-03,WEEKENDS/HOLIDAY,5,TRAIN,DT27,56,19
2021-03,WEEKDAY,5,TRAIN,DT27,455,264
2021-03,WEEKDAY,22,TRAIN,EW19,3894,9246
2021-03,WEEKENDS/HOLIDAY,22,TRAIN,EW19,1497,3116
2021-03,WEEKDAY,0,TRAIN,CC17,6,239
2021-03,WEEKENDS/HOLIDAY,0,TRAIN,CC17,2,103
2021-03,WEEKDAY,21,TRAIN,CC10/DT26,6709,12405
2021-03,WEEKENDS/HOLIDAY,21,TRAIN,CC10/DT26,1889,3989
2021-03,WEEKDAY,10,TRAIN,NS9/TE2,29877,27304
2021-03,WEEKENDS/HOLIDAY,10,TRAIN,NS9/TE2,12747,12255
2021-03,WEEKDAY,16,TRAIN,CC6,7529,8427
2021-03,WEEKENDS/HOLIDAY,16,TRAIN,CC6,3783,3847
2021-03,WEEKDAY,12,TRAIN,EW1,27015,15873
2021-03,WEEKENDS/HOLIDAY,12,TRAIN,EW1,12667,7911
2021-03,WEEKDAY,5,TRAIN,NS20,960,1846
2021-03,WEEKENDS/HOLIDAY,5,TRAIN,NS20,79,220
2021-03,WEEKDAY,15,TRAIN,EW32,2656,491
2021-03,WEEKENDS/HOLIDAY,15,TRAIN,EW32,550,122
2021-03,WEEKENDS/HOLIDAY,17,TRAIN,EW23,16830,17685
2021-03,WEEKDAY,17,TRAIN,EW23,72370,62897
2021-03,WEEKENDS/HOLIDAY,10,TRAIN,CC10/DT26,4788,3453
2021-03,WEEKDAY,10,TRAIN,CC10/DT26,11423,10668
2021-03,WEEKDAY,11,TRAIN,NE5,4209,9065
2021-03,WEEKENDS/HOLIDAY,11,TRAIN,NE5,1513,4103
2021-03,WEEKDAY,8,TRAIN,PW7,4061,1822
2021-03,WEEKENDS/HOLIDAY,8,TRAIN,PW7,750,358
2021-03,WEEKENDS/HOLIDAY,18,TRAIN,EW17,8651,9757
2021-03,WEEKDAY,18,TRAIN,EW17,42189,57293
2021-03,WEEKENDS/HOLIDAY,21,TRAIN,NS17/CC15,2424,3816
2021-03,WEEKDAY,21,TRAIN,NS17/CC15,8677,12056
2021-03,WEEKDAY,19,TRAIN,NS13,43426,109326
2021-03,WEEKENDS/HOLIDAY,19,TRAIN,NS13,14028,20886
2021-03,WEEKENDS/HOLIDAY,11,TRAIN,SW1,570,666
2021-03,WEEKDAY,11,TRAIN,SW1,1974,2270
2021-03,WEEKENDS/HOLIDAY,10,TRAIN,DT30,2797,942
2021-03,WEEKDAY,10,TRAIN,DT30,6717,1889
2021-03,WEEKENDS/HOLIDAY,8,TRAIN,EW6,3538,2699
2021-03,WEEKDAY,8,TRAIN,EW6,21770,13473
2021-03,WEEKDAY,20,TRAIN,NE1/CC29,51599,14471
2021-03,WEEKENDS/HOLIDAY,20,TRAIN,NE1/CC29,23159,5724
2021-03,WEEKDAY,12,TRAIN,NS22,31484,62667
2021-03,WEEKENDS/HOLIDAY,12,TRAIN,NS22,18745,29469
2021-03,WEEKDAY,17,TRAIN,CC12,10523,5670
2021-03,WEEKENDS/HOLIDAY,17,TRAIN,CC12,1708,1509
2021-03,WEEKENDS/HOLIDAY,11,TRAIN,NE4/DT19,10798,24286
2021-03,WEEKDAY,11,TRAIN,NE4/DT19,27418,59123
2021-03,WEEKENDS/HOLIDAY,10,TRAIN,NS7,1420,1603
2021-03,WEEKDAY,10,TRAIN,NS7,2833,2482
2021-03,WEEKDAY,10,TRAIN,DT23,1355,3548
