YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2021-02,WEEKENDS/HOLIDAY,18,TRAIN,DT22,2559,3673
2021-02,WEEKDAY,18,TRAIN,DT22,6614,9060
2021-02,WEEKDAY,6,TRAIN,NS3,33415,6900
2021-02,WEEKENDS/HOLIDAY,6,TRAIN,NS3,4909,1306
2021-02,WEEKENDS/HOLIDAY,20,TRAIN,CG2,5588,1822
2021-02,WEEKDAY,20,TRAIN,CG2,7597,3342
2021-02,WEEKENDS/HOLIDAY,7,TRAIN,CC2,137,604
2021-02,WEEKDAY,7,TRAIN,CC2,465,6574
2021-02,WEEKENDS/HOLIDAY,10,TRAIN,EW8/CC9,13411,28729
2021-02,WEEKDAY,10,TRAIN,EW8/CC9,17578,33295
2021-02,WEEKENDS/HOLIDAY,19,TRAIN,EW9,6755,8560
2021-02,WEEKDAY,19,TRAIN,EW9,14661,26269
2021-02,WEEKDAY,9,TRAIN,NS27/CE2,578,7078
2021-02,WEEKENDS/HOLIDAY,9,TRAIN,NS27/CE2,198,447
2021-02,WEEKDAY,17,TRAIN,TE1,6096,571
2021-02,WEEKENDS/HOLIDAY,17,TRAIN,TE1,381,172
2021-02,WEEKDAY,11,TRAIN,DT30,5003,1789
2021-02,WEEKENDS/HOLIDAY,11,TRAIN,DT30,3144,1473
2021-02,WEEKDAY,5,TRAIN,NS8,11257,1836
2021-02,WEEKENDS/HOLIDAY,5,TRAIN,NS8,2272,292
2021-02,WEEKDAY,14,TRAIN,EW9,13017,10505
2021-02,WEEKENDS/HOLIDAY,14,TRAIN,EW9,7715,7772
2021-02,WEEKDAY,8,TRAIN,DT34,5045,5850
2021-02,WEEKENDS/HOLIDAY,8,TRAIN,DT34,1002,730
2021-02,WEEKENDS/HOLIDAY,23,TRAIN,NE12/CC13,1666,4406
2021-02,WEEKDAY,23,TRAIN,NE12/CC13,2754,8625
2021-02,WEEKDAY,12,TRAIN,NS28,940,901
2021-02,WEEKENDS/HOLIDAY,12,TRAIN,NS28,699,1799
2021-02,WEEKENDS/HOLIDAY,23,TRAIN,SE4,106,624
2021-02,WEEKDAY,23,TRAIN,SE4,181,1374
2021-02,WEEKDAY,13,TRAIN,EW20,10761,8971
2021-02,WEEKENDS/HOLIDAY,13,TRAIN,EW20,5557,4689
2021-02,WEEKENDS/HOLIDAY,18,TRAIN,BP11,1172,1423
2021-02,WEEKDAY,18,TRAIN,BP11,3143,7772
2021-02,WEEKENDS/HOLIDAY,13,TRAIN,NS15,5836,4570
2021-02,WEEKDAY,13,TRAIN,NS15,18529,16684
2021-02,WEEKENDS/HOLIDAY,6,TRAIN,EW19,1601,998
2021-02,WEEKDAY,6,TRAIN,EW19,13493,6313
2021-02,WEEKENDS/HOLIDAY,22,TRAIN,CC14,597,1675
2021-02,WEEKDAY,22,TRAIN,CC14,1449,3769
2021-02,WEEKENDS/HOLIDAY,20,TRAIN,CC16,1363,2251
2021-02,WEEKDAY,20,TRAIN,CC16,4400,5878
2021-02,WEEKDAY,8,TRAIN,CC16,11498,21336
2021-02,WEEKENDS/HOLIDAY,8,TRAIN,CC16,1793,3044
2021-02,WEEKENDS/HOLIDAY,19,TRAIN,NS5,6960,11735
2021-02,WEEKDAY,19,TRAIN,NS5,16863,49856
2021-02,WEEKENDS/HOLIDAY,21,TRAIN,NS23,18113,2681
2021-02,WEEKDAY,21,TRAIN,NS23,38490,5417
2021-02,WEEKDAY,6,TRAIN,EW2/DT32,42431,19816
2021-02,WEEKENDS/HOLIDAY,6,TRAIN,EW2/DT32,5858,2769
2021-02,WEEKDAY,22,TRAIN,NS2,8269,17385
2021-02,WEEKENDS/HOLIDAY,22,TRAIN,NS2,4236,7971
2021-02,WEEKDAY,9,TRAIN,NS11,38711,16793
2021-02,WEEKENDS/HOLIDAY,9,TRAIN,NS11,15736,7022
2021-02,WEEKDAY,14,TRAIN,DT31,4325,4876
2021-02,WEEKENDS/HOLIDAY,14,TRAIN,DT31,2442,2304
2021-02,WEEKENDS/HOLIDAY,22,TRAIN,NE17/PTC,6657,10100
2021-02,WEEKDAY,22,TRAIN,NE17/PTC,11434,20706
2021-02,WEEKENDS/HOLIDAY,12,TRAIN,NE7/DT12,10822,14431
2021-02,WEEKDAY,12,TRAIN,NE7/DT12,21983,19346
2021-02,WEEKENDS/HOLIDAY,8,TRAIN,PE4,447,294
2021-02,WEEKDAY,8,TRAIN,PE4,2085,785
2021-02,WEEKENDS/HOLIDAY,15,TRAIN,DT34,1249,1086
2021-02,WEEKDAY,15,TRAIN,DT34,2620,2481
2021-02,WEEKDAY,23,TRAIN,TE1,1,0
2021-02,WEEKDAY,6,TRAIN,NS8,37200,12438
2021-02,WEEKENDS/HOLIDAY,6,TRAIN,NS8,5668,2350
2021-02,WEEKDAY,0,TRAIN,SW6,20,273
2021-02,WEEKENDS/HOLIDAY,0,TRAIN,SW6,15,174
2021-02,WEEKDAY,16,TRAIN,NE8,16385,18433
2021-02,WEEKENDS/HOLIDAY,16,TRAIN,NE8,12292,12844
2021-02,WEEKENDS/HOLIDAY,11,TRAIN,EW9,7633,6463
2021-02,WEEKDAY,11,TRAIN,EW9,10578,7861
2021-02,WEEKENDS/HOLIDAY,11,TRAIN,DT31,2825,1543
2021-02,WEEKDAY,11,TRAIN,DT31,4882,2975
2021-02,WEEKDAY,16,TRAIN,EW6,6225,10223
2021-02,WEEKENDS/HOLIDAY,16,TRAIN,EW6,3565,4406
2021-02,WEEKENDS/HOLIDAY,15,TRAIN,NE11,1876,1575
2021-02,WEEKDAY,15,TRAIN,NE11,9523,3495
2021-02,WEEKDAY,10,TRAIN,SE5,2157,907
2021-02,WEEKENDS/HOLIDAY,10,TRAIN,SE5,1171,559
2021-02,WEEKDAY,16,TRAIN,BP6/DT1,23666,35843
2021-02,WEEKENDS/HOLIDAY,16,TRAIN,BP6/DT1,13120,14649
2021-02,WEEKENDS/HOLIDAY,14,TRAIN,CC24,2210,1700
2021-02,WEEKDAY,14,TRAIN,CC24,11891,13349
2021-02,WEEKENDS/HOLIDAY,7,TRAIN,NS18,3845,1566
2021-02,WEEKDAY,7,TRAIN,NS18,24732,13121
2021-02,WEEKENDS/HOLIDAY,20,TRAIN,NE9,4609,6920
2021-02,WEEKDAY,20,TRAIN,NE9,11810,15567
2021-02,WEEKENDS/HOLIDAY,17,TRAIN,BP7,311,465
2021-02,WEEKDAY,17,TRAIN,BP7,1019,1801
2021-02,WEEKENDS/HOLIDAY,19,TRAIN,DT21,1788,1056
2021-02,WEEKDAY,19,TRAIN,DT21,7600,3594
2021-02,WEEKDAY,18,TRAIN,PE6,5703,9806
2021-02,WEEKENDS/HOLIDAY,18,TRAIN,PE6,2047,2445
2021-02,WEEKENDS/HOLIDAY,0,TRAIN,DT34,2,179
2021-02,WEEKDAY,0,TRAIN,DT34,5,306
2021-02,WEEKDAY,20,TRAIN,CC11,12063,3505
2021-02,WEEKENDS/HOLIDAY,20,TRAIN,CC11,2649,1741
2021-02,WEEKENDS/HOLIDAY,21,TRAIN,DT27,930,1855
2021-02,WEEKDAY,21,TRAIN,DT27,2910,3546
2021-02,WEEKDAY,21,TRAIN,CE1/DT16,21779,10602
2021-02,WEEKENDS/HOLIDAY,21,TRAIN,CE1/DT16,18318,6483
2021-02,WEEKDAY,16,TRAIN,EW29,18512,3931
2021-02,WEEKENDS/HOLIDAY,16,TRAIN,EW29,5791,3009
2021-02,WEEKENDS/HOLIDAY,23,TRAIN,DT20,1281,293
2021-02,WEEKDAY,23,TRAIN,DT20,2315,581
2021-02,WEEKENDS/HOLIDAY,16,TRAIN,EW15,6937,5332
2021-02,WEEKDAY,16,TRAIN,EW15,27650,12459
2021-02,WEEKDAY,9,TRAIN,EW32,552,3502
2021-02,WEEKENDS/HOLIDAY,9,TRAIN,EW32,357,356
2021-02,WEEKENDS/HOLIDAY,16,TRAIN,NS7,1893,1124
2021-02,WEEKDAY,16,TRAIN,NS7,5488,1694
2021-02,WEEKENDS/HOLIDAY,23,TRAIN,NS15,1308,2810
2021-02,WEEKDAY,23,TRAIN,NS15,2659,5384
2021-02,WEEKDAY,22,TRAIN,EW26,5593,24625
2021-02,WEEKENDS/HOLIDAY,22,TRAIN,EW26,3417,11976
2021-02,WEEKENDS/HOLIDAY,12,TRAIN,NE5,2003,3875
2021-02,WEEKDAY,12,TRAIN,NE5,5201,6910
2021-02,WEEKENDS/HOLIDAY,10,TRAIN,NE4/DT19,7945,20018
2021-02,WEEKDAY,10,TRAIN,NE4/DT19,16419,47114
2021-02,WEEKDAY,19,TRAIN,NE7/DT12,23130,22035
2021-02,WEEKENDS/HOLIDAY,19,TRAIN,NE7/DT12,13147,11162
2021-02,WEEKENDS/HOLIDAY,19,TRAIN,DT3,1638,2659
2021-02,WEEKDAY,19,TRAIN,DT3,3224,9980
2021-02,WEEKENDS/HOLIDAY,17,TRAIN,NS2,11008,12715
2021-02,WEEKDAY,17,TRAIN,NS2,33399,40190
2021-02,WEEKENDS/HOLIDAY,23,TRAIN,EW30,35,139
2021-02,WEEKDAY,23,TRAIN,EW30,102,195
2021-02,WEEKENDS/HOLIDAY,10,TRAIN,SW7,1357,606
2021-02,WEEKDAY,10,TRAIN,SW7,2585,1097
2021-02,WEEKENDS/HOLIDAY,5,TRAIN,CC11,91,69
2021-02,WEEKDAY,5,TRAIN,CC11,564,809
2021-02,WEEKDAY,17,TRAIN,EW9,20423,19353
2021-02,WEEKENDS/HOLIDAY,17,TRAIN,EW9,8961,9536
2021-02,WEEKDAY,17,TRAIN,TE3,3959,3674
2021-02,WEEKENDS/HOLIDAY,17,TRAIN,TE3,1223,1010
2021-02,WEEKDAY,22,TRAIN,CC10/DT26,3668,9370
2021-02,WEEKENDS/HOLIDAY,22,TRAIN,CC10/DT26,1690,4807
2021-02,WEEKENDS/HOLIDAY,22,TRAIN,PE6,761,1221
2021-02,WEEKDAY,22,TRAIN,PE6,1611,2669
2021-02,WEEKDAY,13,TRAIN,NS27/CE2,1440,2377
2021-02,WEEKENDS/HOLIDAY,13,TRAIN,NS27/CE2,624,1102
2021-02,WEEKENDS/HOLIDAY,0,TRAIN,NS24/NE6/CC1,136,103
2021-02,WEEKDAY,0,TRAIN,NS24/NE6/CC1,220,173
2021-02,WEEKDAY,14,TRAIN,BP9,3618,1872
2021-02,WEEKENDS/HOLIDAY,14,TRAIN,BP9,1009,812
2021-02,WEEKENDS/HOLIDAY,19,TRAIN,EW24/NS1,33930,24807
2021-02,WEEKDAY,19,TRAIN,EW24/NS1,90795,67818
2021-02,WEEKENDS/HOLIDAY,12,TRAIN,NS23,6502,17252
2021-02,WEEKDAY,12,TRAIN,NS23,12935,27304
2021-02,WEEKDAY,21,TRAIN,PE4,695,1345
2021-02,WEEKENDS/HOLIDAY,21,TRAIN,PE4,531,667
2021-02,WEEKENDS/HOLIDAY,13,TRAIN,NE4/DT19,19614,23961
2021-02,WEEKDAY,13,TRAIN,NE4/DT19,47032,40947
2021-02,WEEKDAY,20,TRAIN,PE5,1514,5160
2021-02,WEEKENDS/HOLIDAY,20,TRAIN,PE5,720,1968
2021-02,WEEKDAY,15,TRAIN,CC26,2629,1748
2021-02,WEEKENDS/HOLIDAY,15,TRAIN,CC26,909,712
2021-02,WEEKENDS/HOLIDAY,18,TRAIN,PE5,1564,2192
2021-02,WEEKDAY,18,TRAIN,PE5,4507,8800
2021-02,WEEKDAY,13,TRAIN,NE11,3998,3180
2021-02,WEEKENDS/HOLIDAY,13,TRAIN,NE11,1979,1534
2021-02,WEEKDAY,22,TRAIN,PW3,54,79
2021-02,WEEKENDS/HOLIDAY,22,TRAIN,PW3,33,50
2021-02,WEEKDAY,20,TRAIN,SE3,759,3788
2021-02,WEEKENDS/HOLIDAY,20,TRAIN,SE3,448,1372
2021-02,WEEKENDS/HOLIDAY,12,TRAIN,DT13,2637,3875
2021-02,WEEKDAY,12,TRAIN,DT13,6199,9879
2021-02,WEEKDAY,20,TRAIN,TE3,901,2710
2021-02,WEEKENDS/HOLIDAY,20,TRAIN,TE3,470,1023
2021-02,WEEKENDS/HOLIDAY,23,TRAIN,NS16,4334,11781
2021-02,WEEKDAY,23,TRAIN,NS16,7306,23422
2021-02,WEEKDAY,22,TRAIN,NS19,10875,26218
2021-02,WEEKENDS/HOLIDAY,22,TRAIN,NS19,5072,12501
2021-02,WEEKENDS/HOLIDAY,21,TRAIN,NS8,4873,6739
2021-02,WEEKDAY,21,TRAIN,NS8,10120,15511
2021-02,WEEKENDS/HOLIDAY,11,TRAIN,PE2,2510,1308
2021-02,WEEKDAY,11,TRAIN,PE2,4477,2339
2021-02,WEEKENDS/HOLIDAY,11,TRAIN,EW28,11818,4419
2021-02,WEEKDAY,11,TRAIN,EW28,16936,9961
2021-02,WEEKENDS/HOLIDAY,10,TRAIN,EW14/NS26,2096,5507
2021-02,WEEKDAY,10,TRAIN,EW14/NS26,8983,34624
2021-02,WEEKENDS/HOLIDAY,7,TRAIN,DT6,626,1184
2021-02,WEEKDAY,7,TRAIN,DT6,6561,10196
2021-02,WEEKDAY,22,TRAIN,BP12,316,1179
2021-02,WEEKENDS/HOLIDAY,22,TRAIN,BP12,203,441
2021-02,WEEKDAY,6,TRAIN,NS16,52990,29137
2021-02,WEEKENDS/HOLIDAY,6,TRAIN,NS16,9804,4498
2021-02,WEEKDAY,13,TRAIN,NS10,31073,24316
2021-02,WEEKENDS/HOLIDAY,13,TRAIN,NS10,18527,12839
2021-02,WEEKENDS/HOLIDAY,8,TRAIN,DT8,912,753
2021-02,WEEKDAY,8,TRAIN,DT8,3387,3965
2021-02,WEEKDAY,21,TRAIN,CC14,1676,4520
2021-02,WEEKENDS/HOLIDAY,21,TRAIN,CC14,604,1917
2021-02,WEEKDAY,16,TRAIN,DT33,9035,13997
2021-02,WEEKENDS/HOLIDAY,16,TRAIN,DT33,5377,5082
2021-02,WEEKDAY,9,TRAIN,PW4,1244,699
2021-02,WEEKENDS/HOLIDAY,9,TRAIN,PW4,505,271
2021-02,WEEKDAY,21,TRAIN,BP12,514,1489
2021-02,WEEKENDS/HOLIDAY,21,TRAIN,BP12,266,559
2021-02,WEEKDAY,22,TRAIN,EW16/NE3,11391,5262
2021-02,WEEKENDS/HOLIDAY,22,TRAIN,EW16/NE3,4564,2816
2021-02,WEEKENDS/HOLIDAY,7,TRAIN,SW2,701,401
2021-02,WEEKDAY,7,TRAIN,SW2,7442,2134
2021-02,WEEKDAY,18,TRAIN,CC21,8745,14849
2021-02,WEEKENDS/HOLIDAY,18,TRAIN,CC21,3153,4132
2021-02,WEEKDAY,14,TRAIN,CC4/DT15,10462,10129
2021-02,WEEKENDS/HOLIDAY,14,TRAIN,CC4/DT15,5557,7114
2021-02,WEEKENDS/HOLIDAY,7,TRAIN,EW3,3289,1899
2021-02,WEEKDAY,7,TRAIN,EW3,26012,17331
2021-02,WEEKENDS/HOLIDAY,8,TRAIN,EW12/DT14,2443,7086
2021-02,WEEKDAY,8,TRAIN,EW12/DT14,10945,45804
2021-02,WEEKDAY,19,TRAIN,DT8,4903,3125
2021-02,WEEKENDS/HOLIDAY,19,TRAIN,DT8,665,1131
2021-02,WEEKENDS/HOLIDAY,11,TRAIN,NE9,9422,5580
2021-02,WEEKDAY,11,TRAIN,NE9,17967,11154
2021-02,WEEKDAY,19,TRAIN,CC17,2259,4277
2021-02,WEEKENDS/HOLIDAY,19,TRAIN,CC17,658,835
2021-02,WEEKENDS/HOLIDAY,8,TRAIN,DT30,2450,917
2021-02,WEEKDAY,8,TRAIN,DT30,17580,2888
2021-02,WEEKENDS/HOLIDAY,18,TRAIN,PW5,660,1176
2021-02,WEEKDAY,18,TRAIN,PW5,1901,3483
2021-02,WEEKENDS/HOLIDAY,17,TRAIN,PE5,1933,1852
2021-02,WEEKDAY,17,TRAIN,PE5,4944,6692
2021-02,WEEKENDS/HOLIDAY,13,TRAIN,NE10,5548,4643
2021-02,WEEKDAY,13,TRAIN,NE10,12958,9836
2021-02,WEEKENDS/HOLIDAY,5,TRAIN,EW31,48,42
2021-02,WEEKDAY,5,TRAIN,EW31,123,649
2021-02,WEEKDAY,23,TRAIN,BP9,114,542
2021-02,WEEKENDS/HOLIDAY,23,TRAIN,BP9,80,281
2021-02,WEEKDAY,9,TRAIN,EW7,13877,10152
2021-02,WEEKENDS/HOLIDAY,9,TRAIN,EW7,5548,3826
2021-02,WEEKENDS/HOLIDAY,5,TRAIN,BP12,315,27
2021-02,WEEKDAY,5,TRAIN,BP12,2060,109
2021-02,WEEKDAY,10,TRAIN,EW26,23451,8122
2021-02,WEEKENDS/HOLIDAY,10,TRAIN,EW26,14380,5163
2021-02,WEEKENDS/HOLIDAY,20,TRAIN,EW27,11746,21553
2021-02,WEEKDAY,20,TRAIN,EW27,28692,52401
2021-02,WEEKENDS/HOLIDAY,15,TRAIN,NS21/DT11,21553,21951
2021-02,WEEKDAY,15,TRAIN,NS21/DT11,40121,40295
2021-02,WEEKENDS/HOLIDAY,15,TRAIN,EW3,6300,6380
2021-02,WEEKDAY,15,TRAIN,EW3,12551,14415
2021-02,WEEKDAY,20,TRAIN,SW1,1493,1582
2021-02,WEEKENDS/HOLIDAY,20,TRAIN,SW1,627,566
2021-02,WEEKDAY,8,TRAIN,DT13,4393,11922
2021-02,WEEKENDS/HOLIDAY,8,TRAIN,DT13,1146,1910
2021-02,WEEKENDS/HOLIDAY,11,TRAIN,CC19/DT9,3443,3959
2021-02,WEEKDAY,11,TRAIN,CC19/DT9,4379,4337
2021-02,WEEKDAY,13,TRAIN,DT2,2061,1292
2021-02,WEEKENDS/HOLIDAY,13,TRAIN,DT2,620,410
2021-02,WEEKENDS/HOLIDAY,20,TRAIN,EW24/NS1,36051,15646
2021-02,WEEKDAY,20,TRAIN,EW24/NS1,86614,33215
2021-02,WEEKDAY,13,TRAIN,CC27,1772,2186
2021-02,WEEKENDS/HOLIDAY,13,TRAIN,CC27,636,716
2021-02,WEEKENDS/HOLIDAY,16,TRAIN,DT21,1853,1501
2021-02,WEEKDAY,16,TRAIN,DT21,4770,2752
2021-02,WEEKENDS/HOLIDAY,5,TRAIN,EW6,115,22
2021-02,WEEKDAY,5,TRAIN,EW6,1007,150
2021-02,WEEKENDS/HOLIDAY,14,TRAIN,DT18,2050,1895
2021-02,WEEKDAY,14,TRAIN,DT18,7394,6008
2021-02,WEEKDAY,18,TRAIN,EW27,75043,100164
2021-02,WEEKENDS/HOLIDAY,18,TRAIN,EW27,18769,24676
2021-02,WEEKDAY,21,TRAIN,TE1,1,21
2021-02,WEEKENDS/HOLIDAY,21,TRAIN,TE1,1,21
2021-02,WEEKDAY,23,TRAIN,NS20,3155,1708
2021-02,WEEKENDS/HOLIDAY,23,TRAIN,NS20,1211,871
2021-02,WEEKENDS/HOLIDAY,12,TRAIN,BP11,1485,1106
2021-02,WEEKDAY,12,TRAIN,BP11,2700,1790
2021-02,WEEKENDS/HOLIDAY,16,TRAIN,EW13/NS25,20690,17082
2021-02,WEEKDAY,16,TRAIN,EW13/NS25,29272,21027
2021-02,WEEKENDS/HOLIDAY,22,TRAIN,BP8,431,528
2021-02,WEEKDAY,22,TRAIN,BP8,969,1173
2021-02,WEEKDAY,12,TRAIN,PW4,1295,898
2021-02,WEEKENDS/HOLIDAY,12,TRAIN,PW4,689,557
2021-02,WEEKDAY,18,TRAIN,NS3,17975,41480
2021-02,WEEKENDS/HOLIDAY,18,TRAIN,NS3,7140,8151
2021-02,WEEKENDS/HOLIDAY,23,TRAIN,DT18,1085,132
2021-02,WEEKDAY,23,TRAIN,DT18,3187,281
2021-02,WEEKENDS/HOLIDAY,23,TRAIN,CE1/DT16,11102,1577
2021-02,WEEKDAY,23,TRAIN,CE1/DT16,16990,2714
2021-02,WEEKDAY,10,TRAIN,TE3,2642,592
2021-02,WEEKENDS/HOLIDAY,10,TRAIN,TE3,1205,411
2021-02,WEEKDAY,9,TRAIN,SE1,4375,1522
2021-02,WEEKENDS/HOLIDAY,9,TRAIN,SE1,1804,829
2021-02,WEEKDAY,9,TRAIN,DT3,8031,2278
2021-02,WEEKENDS/HOLIDAY,9,TRAIN,DT3,3240,1288
2021-02,WEEKENDS/HOLIDAY,17,TRAIN,PW4,671,654
2021-02,WEEKDAY,17,TRAIN,PW4,1718,1544
2021-02,WEEKENDS/HOLIDAY,13,TRAIN,DT24,1737,1340
2021-02,WEEKDAY,13,TRAIN,DT24,2962,2701
2021-02,WEEKENDS/HOLIDAY,17,TRAIN,SW5,2980,3213
2021-02,WEEKDAY,17,TRAIN,SW5,6867,9064
2021-02,WEEKDAY,17,TRAIN,CC28,3521,4301
2021-02,WEEKENDS/HOLIDAY,17,TRAIN,CC28,1561,1543
2021-02,WEEKENDS/HOLIDAY,0,TRAIN,DT29,27,245
2021-02,WEEKDAY,0,TRAIN,DT29,40,496
2021-02,WEEKDAY,22,TRAIN,CC24,5933,1392
2021-02,WEEKENDS/HOLIDAY,22,TRAIN,CC24,860,708
2021-02,WEEKENDS/HOLIDAY,23,TRAIN,DT30,367,1694
2021-02,WEEKDAY,23,TRAIN,DT30,509,3801
2021-02,WEEKDAY,0,TRAIN,SE2,42,440
2021-02,WEEKENDS/HOLIDAY,0,TRAIN,SE2,17,294
2021-02,WEEKDAY,8,TRAIN,DT28,12813,20826
2021-02,WEEKENDS/HOLIDAY,8,TRAIN,DT28,2057,1718
2021-02,WEEKDAY,8,TRAIN,DT20,4163,7739
2021-02,WEEKENDS/HOLIDAY,8,TRAIN,DT20,566,1149
2021-02,WEEKDAY,6,TRAIN,DT30,9198,3634
2021-02,WEEKENDS/HOLIDAY,6,TRAIN,DT30,1109,340
2021-02,WEEKDAY,15,TRAIN,CC21,9301,7585
2021-02,WEEKENDS/HOLIDAY,15,TRAIN,CC21,3357,2988
2021-02,WEEKDAY,16,TRAIN,EW22,23287,6468
2021-02,WEEKENDS/HOLIDAY,16,TRAIN,EW22,1669,1947
2021-02,WEEKDAY,14,TRAIN,BP5,1558,1525
2021-02,WEEKENDS/HOLIDAY,14,TRAIN,BP5,806,660
2021-02,WEEKDAY,18,TRAIN,TE1,5359,663
2021-02,WEEKENDS/HOLIDAY,18,TRAIN,TE1,351,307
2021-02,WEEKDAY,9,TRAIN,PE2,5593,1726
2021-02,WEEKENDS/HOLIDAY,9,TRAIN,PE2,2104,721
2021-02,WEEKDAY,21,TRAIN,NS2,11848,22674
2021-02,WEEKENDS/HOLIDAY,21,TRAIN,NS2,5641,9619
2021-02,WEEKDAY,11,TRAIN,PE3,5149,3226
2021-02,WEEKENDS/HOLIDAY,11,TRAIN,PE3,2726,1602
2021-02,WEEKDAY,23,TRAIN,NE8,5618,5382
2021-02,WEEKENDS/HOLIDAY,23,TRAIN,NE8,3860,2967
2021-02,WEEKDAY,5,TRAIN,NS18,3204,372
2021-02,WEEKENDS/HOLIDAY,5,TRAIN,NS18,440,47
2021-02,WEEKENDS/HOLIDAY,7,TRAIN,DT10,976,769
2021-02,WEEKDAY,7,TRAIN,DT10,6733,15671
2021-02,WEEKDAY,18,TRAIN,DT34,8026,4840
2021-02,WEEKENDS/HOLIDAY,18,TRAIN,DT34,1416,1273
2021-02,WEEKENDS/HOLIDAY,23,TRAIN,CC6,1353,234
2021-02,WEEKDAY,23,TRAIN,CC6,2484,393
2021-02,WEEKDAY,17,TRAIN,NS13,49894,78165
2021-02,WEEKENDS/HOLIDAY,17,TRAIN,NS13,20007,25348
2021-02,WEEKDAY,10,TRAIN,CC8,5558,3507
2021-02,WEEKENDS/HOLIDAY,10,TRAIN,CC8,2427,1954
2021-02,WEEKDAY,13,TRAIN,SW8,2024,2493
2021-02,WEEKENDS/HOLIDAY,13,TRAIN,SW8,913,741
2021-02,WEEKDAY,12,TRAIN,EW22,13727,14832
2021-02,WEEKENDS/HOLIDAY,12,TRAIN,EW22,2053,1647
2021-02,WEEKENDS/HOLIDAY,15,TRAIN,BP12,702,557
2021-02,WEEKDAY,15,TRAIN,BP12,2713,1650
2021-02,WEEKENDS/HOLIDAY,19,TRAIN,NS10,11893,17956
2021-02,WEEKDAY,19,TRAIN,NS10,31297,73580
2021-02,WEEKENDS/HOLIDAY,16,TRAIN,SE3,1076,1095
2021-02,WEEKDAY,16,TRAIN,SE3,1644,2905
2021-02,WEEKENDS/HOLIDAY,13,TRAIN,CC14,2421,2004
2021-02,WEEKDAY,13,TRAIN,CC14,6599,5569
2021-02,WEEKENDS/HOLIDAY,11,TRAIN,NS20,7751,12102
2021-02,WEEKDAY,11,TRAIN,NS20,22958,29289
2021-02,WEEKDAY,17,TRAIN,BP4,9705,2810
2021-02,WEEKENDS/HOLIDAY,17,TRAIN,BP4,735,747
2021-02,WEEKDAY,10,TRAIN,DT29,5271,1816
2021-02,WEEKENDS/HOLIDAY,10,TRAIN,DT29,2938,1008
2021-02,WEEKENDS/HOLIDAY,11,TRAIN,DT34,1748,952
2021-02,WEEKDAY,11,TRAIN,DT34,3081,1955
2021-02,WEEKDAY,23,TRAIN,CG2,1739,402
2021-02,WEEKENDS/HOLIDAY,23,TRAIN,CG2,1316,212
2021-02,WEEKENDS/HOLIDAY,18,TRAIN,CG1/DT35,3945,3525
2021-02,WEEKDAY,18,TRAIN,CG1/DT35,29227,6287
2021-02,WEEKDAY,14,TRAIN,PW6,770,1074
2021-02,WEEKENDS/HOLIDAY,14,TRAIN,PW6,448,397
2021-02,WEEKENDS/HOLIDAY,15,TRAIN,EW1,10593,10590
2021-02,WEEKDAY,15,TRAIN,EW1,19356,24287
2021-02,WEEKDAY,10,TRAIN,SE4,3798,2053
2021-02,WEEKENDS/HOLIDAY,10,TRAIN,SE4,1869,1016
2021-02,WEEKENDS/HOLIDAY,13,TRAIN,EW11,5886,5967
2021-02,WEEKDAY,13,TRAIN,EW11,11178,11739
2021-02,WEEKDAY,11,TRAIN,SW3,1921,1479
2021-02,WEEKENDS/HOLIDAY,11,TRAIN,SW3,1140,623
2021-02,WEEKENDS/HOLIDAY,6,TRAIN,EW27,9709,4433
2021-02,WEEKDAY,6,TRAIN,EW27,56124,33870
2021-02,WEEKDAY,22,TRAIN,DT34,998,2024
2021-02,WEEKENDS/HOLIDAY,22,TRAIN,DT34,311,1035
2021-02,WEEKDAY,14,TRAIN,SE1,2854,3856
2021-02,WEEKENDS/HOLIDAY,14,TRAIN,SE1,1550,1575
2021-02,WEEKENDS/HOLIDAY,23,TRAIN,CC12,245,644
2021-02,WEEKDAY,23,TRAIN,CC12,365,1374
2021-02,WEEKDAY,20,TRAIN,CE1/DT16,21950,11055
2021-02,WEEKENDS/HOLIDAY,20,TRAIN,CE1/DT16,18778,8051
2021-02,WEEKDAY,19,TRAIN,EW7,9542,19948
2021-02,WEEKENDS/HOLIDAY,19,TRAIN,EW7,3820,6087
2021-02,WEEKENDS/HOLIDAY,9,TRAIN,DT10,1454,752
2021-02,WEEKDAY,9,TRAIN,DT10,4378,1731
2021-02,WEEKDAY,8,TRAIN,NE4/DT19,14350,50074
2021-02,WEEKENDS/HOLIDAY,8,TRAIN,NE4/DT19,3951,8197
2021-02,WEEKENDS/HOLIDAY,20,TRAIN,DT24,950,1748
2021-02,WEEKDAY,20,TRAIN,DT24,2117,4359
2021-02,WEEKDAY,10,TRAIN,EW12/DT14,11955,41515
2021-02,WEEKENDS/HOLIDAY,10,TRAIN,EW12/DT14,5779,20543
2021-02,WEEKENDS/HOLIDAY,8,TRAIN,CG1/DT35,791,2128
2021-02,WEEKDAY,8,TRAIN,CG1/DT35,2207,31381
2021-02,WEEKDAY,21,TRAIN,PE6,3269,3736
2021-02,WEEKENDS/HOLIDAY,21,TRAIN,PE6,1325,1509
