SUBZONE_N,PLN_AREA_N,REGION_C,region_pln,region_pln_subzone,Male Percentage,00 - 19,20 - 39,40 - 59,60 & Over,Average Income,Year
CORONATION ROAD,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_CORONATION ROAD,0.463258785942492,1520,1400,1970,1370,24217.33333333333,2017-12-31
CORONATION ROAD,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_CORONATION ROAD,0.46399999999999997,1560,1420,1920,1350,24241.91652754591,2016-12-31
CORONATION ROAD,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_CORONATION ROAD,0.460291734197731,1550,1410,1930,1290,24248.584040747028,2015-12-31
CORONATION ROAD,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_CORONATION ROAD,0.462157809983897,1540,1440,1960,1270,24298.44745762712,2014-12-31
CORONATION ROAD,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_CORONATION ROAD,0.4631751227495908,1530,1470,1890,1210,24328.792387543253,2013-12-31
CORONATION ROAD,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_CORONATION ROAD,0.4634551495016611,1500,1510,1830,1190,24447.012302284707,2012-12-31
CORONATION ROAD,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_CORONATION ROAD,0.4692442882249561,1410,1450,1730,1100,24531.2710951526,2011-12-31
FARRER COURT,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_FARRER COURT,0.4692556634304207,1600,1390,2030,1150,17857.414075286415,2020-12-31
FARRER COURT,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_FARRER COURT,0.4669887278582931,1590,1450,1980,1200,17840.80650406504,2019-12-31
FARRER COURT,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_FARRER COURT,0.467948717948718,1590,1460,1990,1210,17589.65964343598,2018-12-31
FARRER COURT,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_FARRER COURT,0.4708818635607322,1490,1440,1940,1150,17310.732773109245,2017-12-31
FARRER COURT,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_FARRER COURT,0.4669051878354204,1360,1340,1790,1090,16910.652173913044,2016-12-31
FARRER COURT,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_FARRER COURT,0.467948717948718,1050,1140,1500,1010,16022.69264069264,2015-12-31
FARRER COURT,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_FARRER COURT,0.4673913043478261,760,850,1150,930,14612.753462603878,2014-12-31
FARRER COURT,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_FARRER COURT,0.4675675675675676,750,880,1160,910,14484.853994490359,2013-12-31
FARRER COURT,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_FARRER COURT,0.46524064171123,780,870,1180,910,14404.33879781421,2012-12-31
FARRER COURT,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_FARRER COURT,0.4650537634408602,780,880,1190,890,14317.010989010989,2011-12-31
HILLCREST,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_HILLCREST,0.440337909186906,2430,2040,2990,2020,23627.60517799353,2020-12-31
HILLCREST,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_HILLCREST,0.4425162689804773,2340,1930,3020,1920,23714.21777777778,2019-12-31
HILLCREST,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_HILLCREST,0.44627192982456143,2350,1900,3050,1830,23698.487695749438,2018-12-31
HILLCREST,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_HILLCREST,0.44382647385984425,2290,1890,3040,1770,23743.127683615814,2017-12-31
HILLCREST,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_HILLCREST,0.44742729306487694,2290,1880,3070,1690,23752.455062571098,2016-12-31
HILLCREST,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_HILLCREST,0.4478458049886621,2250,1900,2980,1690,23778.97803468208,2015-12-31
HILLCREST,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_HILLCREST,0.4479638009049774,2240,1950,3010,1630,23805.9400921659,2014-12-31
HILLCREST,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_HILLCREST,0.4465691788526434,2300,2010,3000,1610,23801.017221584385,2013-12-31
HILLCREST,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_HILLCREST,0.4503990877993159,2290,2050,2920,1530,23784.990697674413,2012-12-31
HILLCREST,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_HILLCREST,0.4536817102137767,2150,1990,2830,1450,23835.81333333333,2011-12-31
HOLLAND ROAD,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_HOLLAND ROAD,0.4428044280442805,2810,2330,3600,2100,22701.691449814127,2020-12-31
HOLLAND ROAD,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_HOLLAND ROAD,0.4417520969245107,2820,2260,3610,2040,22729.245070422534,2019-12-31
HOLLAND ROAD,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_HOLLAND ROAD,0.44360902255639095,2770,2290,3590,2000,22688.378429517506,2018-12-31
HOLLAND ROAD,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_HOLLAND ROAD,0.4419942473633749,2750,2260,3550,1900,22775.655105973023,2017-12-31
HOLLAND ROAD,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_HOLLAND ROAD,0.4429268292682927,2690,2280,3490,1810,22793.523529411767,2016-12-31
HOLLAND ROAD,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_HOLLAND ROAD,0.44260700389105057,2780,2300,3490,1730,22786.90322580645,2015-12-31
HOLLAND ROAD,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_HOLLAND ROAD,0.4437927663734115,2810,2330,3470,1650,22803.383104125736,2014-12-31
HOLLAND ROAD,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_HOLLAND ROAD,0.4470232088799193,2700,2310,3360,1540,22860.16835699797,2013-12-31
HOLLAND ROAD,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_HOLLAND ROAD,0.4470588235294118,2550,2190,3160,1460,22997.47153598281,2012-12-31
HOLLAND ROAD,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_HOLLAND ROAD,0.4520547945205479,2370,2120,2940,1350,23103.63490241102,2011-12-31
LEEDON PARK,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_LEEDON PARK,0.4596273291925466,1390,1470,2090,1500,24203.020217729394,2020-12-31
LEEDON PARK,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_LEEDON PARK,0.4608150470219436,1380,1490,2070,1460,24237.56043956044,2019-12-31
LEEDON PARK,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_LEEDON PARK,0.4597523219814241,1380,1500,2120,1470,24040.674922600614,2018-12-31
LEEDON PARK,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_LEEDON PARK,0.4609375,1360,1500,2120,1400,23975.367762128324,2017-12-31
LEEDON PARK,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_LEEDON PARK,0.4606918238993711,1390,1510,2120,1350,24028.6214511041,2016-12-31
LEEDON PARK,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_LEEDON PARK,0.4600638977635783,1350,1540,2070,1290,24040.346153846152,2015-12-31
LEEDON PARK,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_LEEDON PARK,0.459807073954984,1340,1540,2100,1260,24101.735909822866,2014-12-31
LEEDON PARK,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_LEEDON PARK,0.4607843137254902,1320,1540,2050,1190,24120.7737704918,2013-12-31
LEEDON PARK,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_LEEDON PARK,0.4614093959731543,1280,1560,2010,1130,24223.541315345698,2012-12-31
LEEDON PARK,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_LEEDON PARK,0.4651952461799661,1280,1600,1950,1080,24245.651282051283,2011-12-31
SWISS CLUB,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_SWISS CLUB,0.4616822429906542,1230,1270,1600,1240,24104.71128107074,2020-12-31
SWISS CLUB,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_SWISS CLUB,0.4637404580152672,1230,1250,1570,1200,24152.748538011696,2019-12-31
SWISS CLUB,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_SWISS CLUB,0.4590747330960854,1300,1380,1710,1240,23921.095840867998,2018-12-31
SWISS CLUB,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_SWISS CLUB,0.460573476702509,1300,1360,1710,1210,23972.135036496347,2017-12-31
SWISS CLUB,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_SWISS CLUB,0.4618117229129662,1330,1370,1760,1190,23990.99457504521,2016-12-31
SWISS CLUB,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_SWISS CLUB,0.4648648648648649,1320,1330,1800,1100,23946.64705882353,2015-12-31
SWISS CLUB,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_SWISS CLUB,0.463768115942029,1320,1330,1810,1090,23955.353049907582,2014-12-31
SWISS CLUB,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_SWISS CLUB,0.4628252788104089,1320,1280,1800,1000,24052.86311787072,2013-12-31
SWISS CLUB,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_SWISS CLUB,0.4665391969407266,1300,1210,1760,960,24174.276803118908,2012-12-31
SWISS CLUB,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_SWISS CLUB,0.4660377358490566,1340,1260,1760,940,24153.49518304432,2011-12-31
ULU PANDAN,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_ULU PANDAN,0.4791288566243194,2360,2450,3380,2840,22063.468607825296,2020-12-31
ULU PANDAN,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_ULU PANDAN,0.4806985294117647,2300,2460,3390,2750,22095.571297148115,2019-12-31
ULU PANDAN,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_ULU PANDAN,0.478098788443616,2290,2490,3340,2620,22076.184701492533,2018-12-31
ULU PANDAN,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_ULU PANDAN,0.4790697674418605,2330,2490,3390,2540,22100.480894687797,2017-12-31
ULU PANDAN,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_ULU PANDAN,0.4774436090225564,2320,2520,3340,2450,22085.487758945386,2016-12-31
ULU PANDAN,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_ULU PANDAN,0.4790307548928239,2430,2580,3390,2350,22055.580223880595,2015-12-31
ULU PANDAN,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_ULU PANDAN,0.4764107308048103,2510,2600,3480,2230,22035.486561631144,2014-12-31
ULU PANDAN,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_ULU PANDAN,0.4780578898225957,2540,2610,3470,2110,22039.18241347053,2013-12-31
ULU PANDAN,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_ULU PANDAN,0.4786729857819905,2480,2620,3410,2050,22082.585178055826,2012-12-31
ULU PANDAN,BUKIT TIMAH,CR,CR_BUKIT TIMAH,CR_BUKIT TIMAH_ULU PANDAN,0.4775280898876405,2570,2710,3450,1960,22088.897998093424,2011-12-31
CENTRAL WATER CATCHMENT,CENTRAL WATER CATCHMENT,NR,NR_CENTRAL WATER CATCHMENT,NR_CENTRAL WATER CATCHMENT_CENTRAL WATER CATCHMENT,0.0,0,0,0,0,0.0,2020-12-31
CENTRAL WATER CATCHMENT,CENTRAL WATER CATCHMENT,NR,NR_CENTRAL WATER CATCHMENT,NR_CENTRAL WATER CATCHMENT_CENTRAL WATER CATCHMENT,0.0,0,0,0,0,0.0,2019-12-31
CENTRAL WATER CATCHMENT,CENTRAL WATER CATCHMENT,NR,NR_CENTRAL WATER CATCHMENT,NR_CENTRAL WATER CATCHMENT_CENTRAL WATER CATCHMENT,0.0,0,0,0,0,0.0,2018-12-31
CENTRAL WATER CATCHMENT,CENTRAL WATER CATCHMENT,NR,NR_CENTRAL WATER CATCHMENT,NR_CENTRAL WATER CATCHMENT_CENTRAL WATER CATCHMENT,0.0,0,0,0,0,0.0,2017-12-31
CENTRAL WATER CATCHMENT,CENTRAL WATER CATCHMENT,NR,NR_CENTRAL WATER CATCHMENT,NR_CENTRAL WATER CATCHMENT_CENTRAL WATER CATCHMENT,0.0,0,0,0,0,0.0,2016-12-31
CENTRAL WATER CATCHMENT,CENTRAL WATER CATCHMENT,NR,NR_CENTRAL WATER CATCHMENT,NR_CENTRAL WATER CATCHMENT_CENTRAL WATER CATCHMENT,0.0,0,0,0,0,0.0,2015-12-31
CENTRAL WATER CATCHMENT,CENTRAL WATER CATCHMENT,NR,NR_CENTRAL WATER CATCHMENT,NR_CENTRAL WATER CATCHMENT_CENTRAL WATER CATCHMENT,0.0,0,0,0,0,0.0,2014-12-31
CENTRAL WATER CATCHMENT,CENTRAL WATER CATCHMENT,NR,NR_CENTRAL WATER CATCHMENT,NR_CENTRAL WATER CATCHMENT_CENTRAL WATER CATCHMENT,0.0,0,0,0,0,0.0,2013-12-31
CENTRAL WATER CATCHMENT,CENTRAL WATER CATCHMENT,NR,NR_CENTRAL WATER CATCHMENT,NR_CENTRAL WATER CATCHMENT_CENTRAL WATER CATCHMENT,0.0,0,0,0,0,0.0,2012-12-31
CENTRAL WATER CATCHMENT,CENTRAL WATER CATCHMENT,NR,NR_CENTRAL WATER CATCHMENT,NR_CENTRAL WATER CATCHMENT_CENTRAL WATER CATCHMENT,0.0,0,0,0,0,0.0,2011-12-31
CHANGI AIRPORT,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI AIRPORT,0.0,0,0,0,0,0.0,2020-12-31
CHANGI AIRPORT,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI AIRPORT,0.0,0,0,0,0,0.0,2019-12-31
CHANGI AIRPORT,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI AIRPORT,0.0,0,0,0,0,0.0,2018-12-31
CHANGI AIRPORT,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI AIRPORT,0.0,0,0,0,0,0.0,2017-12-31
CHANGI AIRPORT,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI AIRPORT,0.0,0,0,0,0,0.0,2016-12-31
CHANGI AIRPORT,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI AIRPORT,0.0,0,0,0,0,0.0,2015-12-31
CHANGI AIRPORT,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI AIRPORT,0.0,0,0,0,0,0.0,2014-12-31
CHANGI AIRPORT,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI AIRPORT,0.0,0,0,0,0,0.0,2013-12-31
CHANGI AIRPORT,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI AIRPORT,0.0,0,0,0,0,0.0,2012-12-31
CHANGI AIRPORT,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI AIRPORT,0.0,0,0,0,0,0.0,2011-12-31
CHANGI POINT,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI POINT,0.5555555555555556,60,110,200,180,9708.595744680852,2020-12-31
CHANGI POINT,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI POINT,0.5283018867924528,80,100,190,150,9353.173913043478,2019-12-31
CHANGI POINT,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI POINT,0.5254237288135594,90,110,220,170,10073.26923076923,2018-12-31
CHANGI POINT,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI POINT,0.5342465753424658,110,130,250,250,10644.379310344828,2017-12-31
CHANGI POINT,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI POINT,0.5324675324675324,130,150,270,240,10716.262295081968,2016-12-31
CHANGI POINT,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI POINT,0.5316455696202531,130,160,270,220,10871.111111111111,2015-12-31
CHANGI POINT,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI POINT,0.5316455696202531,130,180,290,200,11203.301587301587,2014-12-31
CHANGI POINT,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI POINT,0.525,130,190,310,180,10626.161290322581,2013-12-31
CHANGI POINT,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI POINT,0.5189873417721519,120,190,310,190,10206.730158730159,2012-12-31
CHANGI POINT,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI POINT,0.5121951219512195,130,180,310,200,10454.40625,2011-12-31
CHANGI WEST,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI WEST,0.5038167938931297,460,380,380,100,25837.12,2020-12-31
CHANGI WEST,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI WEST,0.5,460,390,360,90,25827.91666666667,2019-12-31
CHANGI WEST,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI WEST,0.4932432432432433,560,460,400,80,25827.91666666667,2018-12-31
CHANGI WEST,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI WEST,0.5067567567567568,540,440,410,90,25633.230769230766,2017-12-31
CHANGI WEST,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI WEST,0.5059523809523809,640,470,480,90,25420.846153846152,2016-12-31
CHANGI WEST,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI WEST,0.5057471264367817,650,490,490,100,25105.931034482757,2015-12-31
CHANGI WEST,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI WEST,0.5114942528735632,640,530,480,110,24953.6,2014-12-31
CHANGI WEST,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI WEST,0.5172413793103449,640,570,440,110,24811.09677419355,2013-12-31
CHANGI WEST,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI WEST,0.5178571428571429,610,580,390,90,25105.931034482757,2012-12-31
CHANGI WEST,CHANGI,ER,ER_CHANGI,ER_CHANGI_CHANGI WEST,0.51875,600,550,360,90,25137.66666666667,2011-12-31
CHANGI BAY,CHANGI BAY,ER,ER_CHANGI BAY,ER_CHANGI BAY_CHANGI BAY,0.0,0,0,0,0,0.0,2020-12-31
CHANGI BAY,CHANGI BAY,ER,ER_CHANGI BAY,ER_CHANGI BAY_CHANGI BAY,0.0,0,0,0,0,0.0,2019-12-31
CHANGI BAY,CHANGI BAY,ER,ER_CHANGI BAY,ER_CHANGI BAY_CHANGI BAY,0.0,0,0,0,0,0.0,2018-12-31
CHANGI BAY,CHANGI BAY,ER,ER_CHANGI BAY,ER_CHANGI BAY_CHANGI BAY,0.0,0,0,0,0,0.0,2017-12-31
CHANGI BAY,CHANGI BAY,ER,ER_CHANGI BAY,ER_CHANGI BAY_CHANGI BAY,0.0,0,0,0,0,0.0,2016-12-31
CHANGI BAY,CHANGI BAY,ER,ER_CHANGI BAY,ER_CHANGI BAY_CHANGI BAY,0.0,0,0,0,0,0.0,2015-12-31
CHANGI BAY,CHANGI BAY,ER,ER_CHANGI BAY,ER_CHANGI BAY_CHANGI BAY,0.0,0,0,0,0,0.0,2014-12-31
CHANGI BAY,CHANGI BAY,ER,ER_CHANGI BAY,ER_CHANGI BAY_CHANGI BAY,0.0,0,0,0,0,0.0,2013-12-31
CHANGI BAY,CHANGI BAY,ER,ER_CHANGI BAY,ER_CHANGI BAY_CHANGI BAY,0.0,0,0,0,0,0.0,2012-12-31
CHANGI BAY,CHANGI BAY,ER,ER_CHANGI BAY,ER_CHANGI BAY_CHANGI BAY,0.0,0,0,0,0,0.0,2011-12-31
CHOA CHU KANG CENTRAL,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_CHOA CHU KANG CENTRAL,0.4964476021314387,4670,6570,7420,3880,13712.079893475366,2020-12-31
CHOA CHU KANG CENTRAL,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_CHOA CHU KANG CENTRAL,0.4966711051930759,4830,6560,7510,3640,13635.763870395027,2019-12-31
CHOA CHU KANG CENTRAL,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_CHOA CHU KANG CENTRAL,0.4958139534883721,4580,6240,7320,3380,13132.977198697068,2018-12-31
CHOA CHU KANG CENTRAL,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_CHOA CHU KANG CENTRAL,0.4965002333177788,4670,6270,7350,3140,12924.705882352939,2017-12-31
CHOA CHU KANG CENTRAL,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_CHOA CHU KANG CENTRAL,0.4956561499771376,5040,6370,7520,2940,12831.621572212063,2016-12-31
CHOA CHU KANG CENTRAL,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_CHOA CHU KANG CENTRAL,0.4953271028037383,5050,6270,7360,2710,12456.160672582906,2015-12-31
CHOA CHU KANG CENTRAL,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_CHOA CHU KANG CENTRAL,0.4973721930243669,5110,6080,7220,2550,12099.201146679408,2014-12-31
CHOA CHU KANG CENTRAL,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_CHOA CHU KANG CENTRAL,0.4952561669829222,5450,6040,7210,2380,12040.244781783682,2013-12-31
CHOA CHU KANG CENTRAL,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_CHOA CHU KANG CENTRAL,0.4955882352941177,5450,5790,7010,2150,11662.319607843137,2012-12-31
CHOA CHU KANG CENTRAL,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_CHOA CHU KANG CENTRAL,0.4967869500741473,5630,5700,6880,2030,11490.45180425111,2011-12-31
CHOA CHU KANG NORTH,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_CHOA CHU KANG NORTH,0.4967115565299092,6010,9800,10550,5590,11392.773056342461,2020-12-31
CHOA CHU KANG NORTH,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_CHOA CHU KANG NORTH,0.4944444444444445,6580,9700,10900,5240,11382.808193668528,2019-12-31
CHOA CHU KANG NORTH,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_CHOA CHU KANG NORTH,0.4939209726443769,7130,9650,11330,4820,11354.69352869353,2018-12-31
CHOA CHU KANG NORTH,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_CHOA CHU KANG NORTH,0.4935801731860257,7830,9570,11740,4360,11337.583159151985,2017-12-31
CHOA CHU KANG NORTH,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_CHOA CHU KANG NORTH,0.494408475573867,8570,9360,12040,4030,11336.776927604473,2016-12-31
CHOA CHU KANG NORTH,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_CHOA CHU KANG NORTH,0.4944735311227458,9250,9210,12170,3760,11367.36551323059,2015-12-31
CHOA CHU KANG NORTH,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_CHOA CHU KANG NORTH,0.4945370902817711,9910,9050,12410,3440,11409.174000575207,2014-12-31
CHOA CHU KANG NORTH,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_CHOA CHU KANG NORTH,0.495139911634757,10340,8400,12310,2920,11586.84359351988,2013-12-31
CHOA CHU KANG NORTH,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_CHOA CHU KANG NORTH,0.4958992384299941,10920,8340,12200,2680,11565.410076156999,2012-12-31
CHOA CHU KANG NORTH,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_CHOA CHU KANG NORTH,0.4976484420928866,11250,8250,12040,2470,11647.891208468098,2011-12-31
KEAT HONG,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_KEAT HONG,0.4979046621267679,10320,13740,9790,4330,10672.389910667369,2020-12-31
KEAT HONG,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_KEAT HONG,0.4970238095238095,9870,13520,9550,4020,10630.25576975292,2019-12-31
KEAT HONG,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_KEAT HONG,0.4983206106870229,8560,11930,8660,3590,9898.058228623966,2018-12-31
KEAT HONG,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_KEAT HONG,0.5,7510,10630,8030,3180,9779.056125941137,2017-12-31
KEAT HONG,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_KEAT HONG,0.5020833333333333,4580,6240,6080,2320,10501.381551362685,2016-12-31
KEAT HONG,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_KEAT HONG,0.5019157088122606,3710,4600,5400,1980,11019.024484536085,2015-12-31
KEAT HONG,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_KEAT HONG,0.5009369144284822,4020,4640,5470,1880,11020.656584751103,2014-12-31
KEAT HONG,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_KEAT HONG,0.5012360939431397,4300,4620,5520,1750,11001.53395638629,2013-12-31
KEAT HONG,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_KEAT HONG,0.5018427518427518,4560,4560,5540,1630,11011.84634448575,2012-12-31
KEAT HONG,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_KEAT HONG,0.5027590435315757,4780,4560,5500,1490,10993.302038295244,2011-12-31
PENG SIANG,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_PENG SIANG,0.4992801612438814,7210,10950,10280,6290,9541.104668019716,2020-12-31
PENG SIANG,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_PENG SIANG,0.5,6960,10480,10090,5860,9044.701839011155,2019-12-31
